"450633","Census Tract 9604.02","8926.00"
"450634","Census Tract 9609.01","2839.00"
"450635","Census Tract 9601.02","9507.00"
"450636","Census Tract 9608.02","3316.00"
"450637","Census Tract 9610","8415.00"
"450638","Census Tract 9608.01","3579.00"
"450639","Census Tract 9603","6647.00"
"450640","Census Tract 9609.02","6737.00"
"450641","Census Tract 9605","7384.00"
"450642","Census Tract 9606","8969.00"
"450643","Census Tract 9602","10802.00"
"450644","Census Tract 9604.01","8944.00"
"450645","Census Tract 9608.03","5149.00"
"450646","Census Tract 9607","7249.00"
"450647","Census Tract 9701","6401.00"
"450648","Census Tract 9703","4194.00"
"450649","Census Tract 9702","7722.00"
"450650","Census Tract 103.01","3621.00"
"450651","Census Tract 103.02","8119.00"
"450652","Census Tract 102","5725.00"
"450653","Census Tract 104","7804.00"
"450654","Census Tract 101","3511.00"
"450655","Census Tract 101","3082.00"
"450656","Census Tract 601","5072.00"
"450657","Census Tract 602","3951.00"
"450658","Census Tract 108.01","4871.00"
"450659","Census Tract 108.02","4281.00"
"450660","Census Tract 102","2919.00"
"450661","Census Tract 103","5376.00"
"450662","Census Tract 107","6377.00"
"450663","Census Tract 105","3929.00"
"450664","Census Tract 104","5366.00"
"450665","Census Tract 101","3553.00"
"450666","Census Tract 106","5684.00"
"450667","Census Tract 102","6447.00"
"450668","Census Tract 105","6424.00"
"450669","Census Tract 104","5275.00"
"450670","Census Tract 103","2891.00"
"450671","Census Tract 106","2723.00"
"450672","Census Tract 101","2255.00"
"450673","Census Tract 503.19","5689.00"
"450674","Census Tract 502.19","3247.00"
"450675","Census Tract 502.11","5098.00"
"450676","Census Tract 502.15","2788.00"
"450677","Census Tract 502.16","8279.00"
"450678","Census Tract 505.27","5987.00"
"450679","Census Tract 505.49","5018.00"
"450680","Census Tract 505.40","6578.00"
"450681","Census Tract 507.22","2917.00"
"450682","Census Tract 507.29","3209.00"
"450683","Census Tract 507.25","5565.00"
"450684","Census Tract 507.30","6659.00"
"450685","Census Tract 507.28","14110.00"
"450686","Census Tract 507.31","9173.00"
"450687","Census Tract 506.09","11696.00"
"450688","Census Tract 506.10","14881.00"
"450689","Census Tract 505.41","5061.00"
"450690","Census Tract 505.24","5473.00"
"450691","Census Tract 505.47","6847.00"
"450692","Census Tract 505.23","7356.00"
"450693","Census Tract 507.24","15894.00"
"450694","Census Tract 505.43","6472.00"
"450695","Census Tract 505.45","11641.00"
"450696","Census Tract 9503","2605.00"
"450697","Census Tract 9502","1921.00"
"450698","Census Tract 9501","1599.00"
"450699","Census Tract 9502.01","8551.00"
"450700","Census Tract 9502.03","5129.00"
"450701","Census Tract 9502.02","3287.00"
"450702","Census Tract 9503","7465.00"
"450703","Census Tract 9501","2712.00"
"450704","Census Tract 507.27","9603.00"
"450705","Census Tract 505.48","11778.00"
"450706","Census Tract 505.46","16073.00"
"450707","Census Tract 507.26","8760.00"
"450708","Census Tract 506.08","15422.00"
"450709","Census Tract 506.07","15244.00"
"450710","Census Tract 505.42","4711.00"
"450711","Census Tract 505.36","4894.00"
"450712","Census Tract 505.37","4456.00"
"450713","Census Tract 505.39","5513.00"
"450714","Census Tract 505.44","11612.00"
"450715","Census Tract 505.35","6176.00"
"450716","Census Tract 505.32","7688.00"
"450717","Census Tract 505.34","7238.00"
"450718","Census Tract 507.23","7141.00"
"450719","Census Tract 504.35","3803.00"
"450720","Census Tract 505.31","7251.00"
"450721","Census Tract 9708","5015.00"
"450722","Census Tract 9707","7608.00"
"450723","Census Tract 9706","3155.00"
"450724","Census Tract 9705","6214.00"
"450725","Census Tract 902","3606.00"
"450726","Census Tract 904","7812.00"
"450727","Census Tract 903","2481.00"
"450728","Census Tract 905","6084.00"
"450729","Census Tract 901","3515.00"
"450730","Census Tract 505.33","8163.00"
"450731","Census Tract 504.36","7183.00"
"450732","Census Tract 504.33","2450.00"
"450733","Census Tract 504.32","5814.00"
"450734","Census Tract 504.34","7827.00"
"450735","Census Tract 503.21","4325.00"
"450736","Census Tract 1009.03","6365.00"
"450737","Census Tract 1009.02","5470.00"
"450738","Census Tract 1009.01","10390.00"
"450739","Census Tract 1002.01","5950.00"
"450740","Census Tract 1005.01","13840.00"
"450741","Census Tract 1008","9687.00"
"450742","Census Tract 1002.02","5335.00"
"450743","Census Tract 1007","5924.00"
"450744","Census Tract 1006","6012.00"
"450745","Census Tract 1005.02","7810.00"
"450746","Census Tract 1004","3548.00"
"450747","Census Tract 1003","8377.00"
"450748","Census Tract 1001","11250.00"
"450749","Census Tract 503.22","4583.00"
"450750","Census Tract 503.18","2683.00"
"450751","Census Tract 503.20","5598.00"
"450752","Census Tract 503.17","3586.00"
"450753","Census Tract 502.20","6339.00"
"450754","Census Tract 502.14","7777.00"
"450755","Census Tract 502.18","3838.00"
"450756","Census Tract 502.09","8166.00"
"450757","Census Tract 9503.02","1975.00"
"450758","Census Tract 502.17","9538.00"
"450759","Census Tract 505.29","4033.00"
"450760","Census Tract 505.30","5786.00"
"450761","Census Tract 505.38","7379.00"
"450762","Census Tract 505.25","7942.00"
"450763","Census Tract 505.28","4845.00"
"450764","Census Tract 9503.03","5033.00"
"450765","Census Tract 9503.01","1889.00"
"450766","Census Tract 9505","1442.00"
"450767","Census Tract 9502","2381.00"
"450768","Census Tract 9504","1071.00"
"450769","Census Tract 9501","2203.00"
"450770","Census Tract 506.05","13793.00"
"450771","Census Tract 506.06","20655.00"
"450772","Census Tract 502.10","6069.00"
"450773","Census Tract 502.13","11512.00"
"450774","Census Tract 502.08","5827.00"
"450775","Census Tract 502.12","11749.00"
"450776","Census Tract 501.09","7056.00"
"450777","Census Tract 501.07","6798.00"
"450778","Census Tract 7902","5821.00"
"450779","Census Tract 7901","1898.00"
"450780","Census Tract 501.08","9660.00"
"450781","Census Tract 501.05","3651.00"
"450782","Census Tract 501.03","9882.00"
"450783","Census Tract 504.22","7229.00"
"450784","Census Tract 503.04","5163.00"
"450785","Census Tract 504.19","7302.00"
"450786","Census Tract 503.06","3895.00"
"450787","Census Tract 501.06","9513.00"
"450788","Census Tract 502.05","3749.00"
"450789","Census Tract 504.17","6127.00"
"450790","Census Tract 503.14","9577.00"
"450791","Census Tract 503.08","3642.00"
"450792","Census Tract 503.09","8374.00"
"450793","Census Tract 9504","2995.00"
"450794","Census Tract 9508","2725.00"
"450795","Census Tract 9501","1203.00"
"450796","Census Tract 9506","2130.00"
"450797","Census Tract 9507","6522.00"
"450798","Census Tract 9505","3936.00"
"450799","Census Tract 9503","7711.00"
"450800","Census Tract 9502","5597.00"
"450801","Census Tract 9502","7487.00"
"450802","Census Tract 9501","2913.00"
"450803","Census Tract 9503","1610.00"
"450804","Census Tract 503.13","7541.00"
"450805","Census Tract 503.11","2794.00"
"450806","Census Tract 503.10","4860.00"
"450807","Census Tract 504.24","7229.00"
"450808","Census Tract 504.21","8032.00"
"450809","Census Tract 503.15","4850.00"
"450810","Census Tract 504.18","6765.00"
"450811","Census Tract 505.21","5182.00"
"450812","Census Tract 505.22","4533.00"
"450813","Census Tract 8901.01","3790.00"
"450814","Census Tract 8901.02","3810.00"
"450815","Census Tract 8903","3245.00"
"450816","Census Tract 8904","5485.00"
"450817","Census Tract 8902","5754.00"
"450818","Census Tract 505.20","4737.00"
"450819","Census Tract 505.11","10270.00"
"450820","Census Tract 507.14","5217.00"
"450821","Census Tract 504.29","6718.00"
"450822","Census Tract 507.13","7676.00"
"450823","Census Tract 504.23","6967.00"
"450824","Census Tract 504.10","5877.00"
"450825","Census Tract 507.20","7115.00"
"450826","Census Tract 507.12","7293.00"
"450827","Census Tract 507.19","5249.00"
"450828","Census Tract 507.21","8561.00"
"450829","Census Tract 507.09","11695.00"
"450830","Census Tract 507.15","4956.00"
"450831","Census Tract 504.15","3639.00"
"450832","Census Tract 507.18","7858.00"
"450833","Census Tract 504.27","5712.00"
"450834","Census Tract 504.28","5729.00"
"450835","Census Tract 504.16","3663.00"
"450836","Census Tract 504.25","5139.00"
"450837","Census Tract 9605","2576.00"
"450838","Census Tract 9604","3601.00"
"450839","Census Tract 9603","5801.00"
"450840","Census Tract 9606","2605.00"
"450841","Census Tract 9602","1660.00"
"450842","Census Tract 505.26","4476.00"
"450843","Census Tract 504.31","7639.00"
"450844","Census Tract 504.26","6267.00"
"450845","Census Tract 504.30","5003.00"
"450846","Census Tract 9505","3437.00"
"450847","Census Tract 9502","1766.00"
"450848","Census Tract 9501","11297.00"
"450849","Census Tract 303.04","7314.00"
"450850","Census Tract 301","3212.00"
"450851","Census Tract 303.01","4476.00"
"450852","Census Tract 302.02","5235.00"
"450853","Census Tract 95.01","4015.00"
"450854","Census Tract 113.05","4263.00"
"450855","Census Tract 113.06","2723.00"
"450856","Census Tract 77.06","8430.00"
"450857","Census Tract 77.03","3861.00"
"450858","Census Tract 37",""
"450859","Census Tract 112.02","4813.00"
"450860","Census Tract 111","2348.00"
"450861","Census Tract 112.01","3445.00"
"450862","Census Tract 113.03","8433.00"
"450863","Census Tract 81.02","5925.00"
"450864","Census Tract 70.02","2975.00"
"450865","Census Tract 113.01","4849.00"
"450866","Census Tract 12.02","5663.00"
"450867","Census Tract 1.01","5436.00"
"450868","Census Tract 7.01","6294.00"
"450869","Census Tract 7.02","5060.00"
"450870","Census Tract 1.02","3946.00"
"450871","Census Tract 2.01","5942.00"
"450872","Census Tract 3.02","6235.00"
"450873","Census Tract 9","5456.00"
"450874","Census Tract 5","7390.00"
"450875","Census Tract 14.02","5291.00"
"450876","Census Tract 10.02","6013.00"
"450877","Census Tract 8","3402.00"
"450878","Census Tract 6","5382.00"
"450879","Census Tract 4","6378.00"
"450880","Census Tract 9702.01","4233.00"
"450881","Census Tract 9702.02","3806.00"
"450882","Census Tract 9701","3057.00"
"450883","Census Tract 9703","3498.00"
"450884","Census Tract 9702","5432.00"
"450885","Census Tract 9603","1245.00"
"450886","Census Tract 9602","5053.00"
"450887","Census Tract 9601","2077.00"
"450888","Census Tract 9601","4027.00"
"450889","Census Tract 9602","2669.00"
"450890","Census Tract 9603","3775.00"
"450891","Census Tract 9706","1827.00"
"450892","Census Tract 9702","1892.00"
"450893","Census Tract 9705","2608.00"
"450894","Census Tract 9703","3472.00"
"450895","Census Tract 9704","4794.00"
"450896","Census Tract 9503","2407.00"
"450897","Census Tract 9501","5091.00"
"450898","Census Tract 9502","3500.00"
"450899","Census Tract 9602.01","3094.00"
"450900","Census Tract 9602.02","2208.00"
"450901","Census Tract 9609.01","4072.00"
"450902","Census Tract 9605.01","4412.00"
"450903","Census Tract 9606","5154.00"
"450904","Census Tract 9608","3617.00"
"450905","Census Tract 9604","6771.00"
"450906","Census Tract 9605.02","6530.00"
"450907","Census Tract 9611","2634.00"
"450908","Census Tract 9609.02","6815.00"
"450909","Census Tract 9610","5503.00"
"450910","Census Tract 9601","6005.00"
"450911","Census Tract 9603","4397.00"
"450912","Census Tract 9607","5832.00"
"450913","Census Tract 9609","3425.00"
"450914","Census Tract 9606","5772.00"
"450915","Census Tract 9610","4185.00"
"450916","Census Tract 9608","5757.00"
"450917","Census Tract 9607","6095.00"
"450918","Census Tract 9605","6559.00"
"450919","Census Tract 9604","2410.00"
"450920","Census Tract 9602","4010.00"
"450921","Census Tract 9611","2741.00"
"450922","Census Tract 9601","1471.00"
"450923","Census Tract 9603","2295.00"
"450924","Census Tract 76.04","2730.00"
"450925","Census Tract 77.04","4551.00"
"450926","Census Tract 76.03","4296.00"
"450927","Census Tract 9601","2198.00"
"450928","Census Tract 9602","1253.00"
"450929","Census Tract 9514","2750.00"
"450930","Census Tract 9502.01","4638.00"
"450931","Census Tract 9502.02","4836.00"
"450932","Census Tract 9511","4093.00"
"450933","Census Tract 9510","7711.00"
"450934","Census Tract 9506","2077.00"
"450935","Census Tract 9504","4149.00"
"450936","Census Tract 9509","2565.00"
"450937","Census Tract 9508","4446.00"
"450938","Census Tract 505","4848.00"
"450939","Census Tract 501","3525.00"
"450940","Census Tract 502","6214.00"
"450941","Census Tract 504","6792.00"
"450942","Census Tract 503","2303.00"
"450943","Census Tract 110","3394.00"
"450944","Census Tract 106.04","4913.00"
"450945","Census Tract 101.01","4321.00"
"450946","Census Tract 106.01","5815.00"
"450947","Census Tract 107","3516.00"
"450948","Census Tract 101.03","3352.00"
"450949","Census Tract 115","3920.00"
"450950","Census Tract 102.01","3748.00"
"450951","Census Tract 113.02","2386.00"
"450952","Census Tract 9502","3531.00"
"450953","Census Tract 9501","3163.00"
"450954","Census Tract 114.27","7679.00"
"450955","Census Tract 116.16","4577.00"
"450956","Census Tract 116.17","7467.00"
"450957","Census Tract 116.11","6414.00"
"450958","Census Tract 108","6372.00"
"450959","Census Tract 9800",""
"450960","Census Tract 43","2421.00"
"450961","Census Tract 89.04","4883.00"
"450962","Census Tract 9702","4289.00"
"450963","Census Tract 9701","3707.00"
"450964","Census Tract 9505","3805.00"
"450965","Census Tract 9503","1813.00"
"450966","Census Tract 9507","2452.00"
"450967","Census Tract 9501","3099.00"
"450968","Census Tract 104.02","7079.00"
"450969","Census Tract 104.01","1543.00"
"450970","Census Tract 103.02","2562.00"
"450971","Census Tract 103.01","4886.00"
"450972","Census Tract 101.02","5348.00"
"450973","Census Tract 102.02","11096.00"
"450974","Census Tract 114.03","8253.00"
"450975","Census Tract 114.01","2173.00"
"450976","Census Tract 111","4023.00"
"450977","Census Tract 113.01","5022.00"
"450978","Census Tract 105","4200.00"
"450979","Census Tract 116","3770.00"
"450980","Census Tract 112","4200.00"
"450981","Census Tract 89.03","2372.00"
"450982","Census Tract 10.01","2272.00"
"450983","Census Tract 91.01","4248.00"
"450984","Census Tract 12.01","3479.00"
"450985","Census Tract 12.02","3937.00"
"450986","Census Tract 91.02","3677.00"
"450987","Census Tract 101.08","3830.00"
"450988","Census Tract 75","3511.00"
"450989","Census Tract 109","1732.00"
"450990","Census Tract 114.02","2561.00"
"450991","Census Tract 108","5420.00"
"450992","Census Tract 81.01","977.00"
"450993","Census Tract 60","3390.00"
"450994","Census Tract 7","2794.00"
"450995","Census Tract 10.02","6315.00"
"450996","Census Tract 114.10","6363.00"
"450997","Census Tract 101.07","1834.00"
"450998","Census Tract 114.05","6891.00"
"450999","Census Tract 101.06","4070.00"
"451000","Census Tract 29","2523.00"
"451001","Census Tract 101.10","5022.00"
"451002","Census Tract 102.05","4907.00"
"451003","Census Tract 102.10","5604.00"
"451004","Census Tract 102.09","5007.00"
"451005","Census Tract 89.02","5765.00"
"451006","Census Tract 85","3774.00"
"451007","Census Tract 86.01","4917.00"
"451008","Census Tract 58","1412.00"
"451009","Census Tract 79","4673.00"
"451010","Census Tract 106.01","2907.00"
"451011","Census Tract 102.01","5483.00"
"451012","Census Tract 102.02","2996.00"
"451013","Census Tract 104","5568.00"
"451014","Census Tract 101","4130.00"
"451015","Census Tract 103","3623.00"
"451016","Census Tract 105","1639.00"
"451017","Census Tract 87","4372.00"
"451018","Census Tract 123","2413.00"
"451019","Census Tract 120","2918.00"
"451020","Census Tract 119","2934.00"
"451021","Census Tract 118","2655.00"
"451022","Census Tract 116.24","4268.00"
"451023","Census Tract 36","1207.00"
"451024","Census Tract 35","2241.00"
"451025","Census Tract 102.08","4219.00"
"451026","Census Tract 114.11","7501.00"
"451027","Census Tract 114.12","8743.00"
"451028","Census Tract 114.14","7449.00"
"451029","Census Tract 106.03","3507.00"
"451030","Census Tract 106.04","3482.00"
"451031","Census Tract 73","6683.00"
"451032","Census Tract 105.08","3757.00"
"451033","Census Tract 105.07","7974.00"
"451034","Census Tract 105.11","7651.00"
"451035","Census Tract 116.26","8047.00"
"451036","Census Tract 116.22","9625.00"
"451037","Census Tract 114.24","5097.00"
"451038","Census Tract 114.22","3666.00"
"451039","Census Tract 115.05","4198.00"
"451040","Census Tract 101.23","4017.00"
"451041","Census Tract 1","4413.00"
"451042","Census Tract 2","5449.00"
"451043","Census Tract 94.02","4073.00"
"451044","Census Tract 11","3633.00"
"451045","Census Tract 4","1715.00"
"451046","Census Tract 92","6468.00"
"451047","Census Tract 82.01","6083.00"
"451048","Census Tract 78.08","4306.00"
"451049","Census Tract 78.06","5474.00"
"451050","Census Tract 88","4578.00"
"451051","Census Tract 86.02","1285.00"
"451052","Census Tract 101.21","1648.00"
"451053","Census Tract 101.19","4938.00"
"451054","Census Tract 102.11","3970.00"
"451055","Census Tract 98.01","4680.00"
"451056","Census Tract 96.03","4388.00"
"451057","Census Tract 96.01","2438.00"
"451058","Census Tract 77.05","3628.00"
"451059","Census Tract 116.12","3133.00"
"451060","Census Tract 116.23","11473.00"
"451061","Census Tract 116.25","7755.00"
"451062","Census Tract 116.19","7503.00"
"451063","Census Tract 116.21","6366.00"
"451064","Census Tract 5","4687.00"
"451065","Census Tract 93","4533.00"
"451066","Census Tract 99","4993.00"
"451067","Census Tract 90","4417.00"
"451068","Census Tract 97","3534.00"
"451069","Census Tract 102.06","4977.00"
"451070","Census Tract 102.04","4761.00"
"451071","Census Tract 71","2145.00"
"451072","Census Tract 68.01","2418.00"
"451073","Census Tract 69","3166.00"
"451074","Census Tract 52","4094.00"
"451075","Census Tract 50","1899.00"
"451076","Census Tract 15","4326.00"
"451077","Census Tract 78.07","3116.00"
"451078","Census Tract 105.10","15841.00"
"451079","Census Tract 105.12","6343.00"
"451080","Census Tract 78.02","8103.00"
"451081","Census Tract 78.05","3449.00"
"451082","Census Tract 201.09","8685.00"
"451083","Census Tract 211.04","8410.00"
"451084","Census Tract 211.08","6126.00"
"451085","Census Tract 212.01","7023.00"
"451086","Census Tract 212.02","5487.00"
"451087","Census Tract 211.13","17841.00"
"451088","Census Tract 201.06","2859.00"
"451089","Census Tract 201.05","6018.00"
"451090","Census Tract 201.08","5812.00"
"451091","Census Tract 116.18","4268.00"
"451092","Census Tract 116.10","5211.00"
"451093","Census Tract 116.14","13082.00"
"451094","Census Tract 116.20","9333.00"
"451095","Census Tract 114.20","7484.00"
"451096","Census Tract 116.13","6240.00"
"451097","Census Tract 114.26","2338.00"
"451098","Census Tract 114.25","6906.00"
"451099","Census Tract 114.23","4852.00"
"451100","Census Tract 114.18","5853.00"
"451101","Census Tract 26","914.00"
"451102","Census Tract 17","2800.00"
"451103","Census Tract 14","2182.00"
"451104","Census Tract 30","2870.00"
"451105","Census Tract 110","3066.00"
"451106","Census Tract 74","3326.00"
"451107","Census Tract 64","1346.00"
"451108","Census Tract 53","3443.00"
"451109","Census Tract 55.02","2556.00"
"451110","Census Tract 82.02","1893.00"
"451111","Census Tract 105.13","13362.00"
"451112","Census Tract 103.04","12164.00"
"451113","Census Tract 103.03","8727.00"
"451114","Census Tract 105.14","11609.00"
"451115","Census Tract 103.01","15350.00"
"451116","Census Tract 104","7684.00"
"451117","Census Tract 209","4181.00"
"451118","Census Tract 208","2464.00"
"451119","Census Tract 211.03","8896.00"
"451120","Census Tract 211.05","6061.00"
"451121","Census Tract 211.07","8295.00"
"451122","Census Tract 210","6090.00"
"451123","Census Tract 207","3422.00"
"451124","Census Tract 206","1216.00"
"451125","Census Tract 114.21","4435.00"
"451126","Census Tract 114.16","5275.00"
"451127","Census Tract 115.06","6148.00"
"451128","Census Tract 114.17","4520.00"
"451129","Census Tract 70.01","3943.00"
"451130","Census Tract 67","3570.00"
"451131","Census Tract 63","1924.00"
"451132","Census Tract 57","1544.00"
"451133","Census Tract 65","3678.00"
"451134","Census Tract 55.01","2307.00"
"451135","Census Tract 49","2481.00"
"451136","Census Tract 48","936.00"
"451137","Census Tract 28","3547.00"
"451138","Census Tract 204","3133.00"
"451139","Census Tract 203","6492.00"
"451140","Census Tract 202","4875.00"
"451141","Census Tract 214","8286.00"
"451142","Census Tract 213","4208.00"
"451143","Census Tract 215","4020.00"
"451144","Census Tract 506","6201.00"
"451145","Census Tract 504","3701.00"
"451146","Census Tract 503","4421.00"
"451147","Census Tract 502","6660.00"
"451148","Census Tract 505","4358.00"
"451149","Census Tract 501","4090.00"
"451150","Census Tract 9602","1408.00"
"451151","Census Tract 9601","1391.00"
"451152","Census Tract 114.19","5299.00"
"451153","Census Tract 115.03","8782.00"
"451154","Census Tract 116.15","9165.00"
"451155","Census Tract 115.04","12406.00"
"451156","Census Tract 105.15","4801.00"
"451157","Census Tract 105.16","7850.00"
"451158","Census Tract 101.20","2194.00"
"451159","Census Tract 101.17","3133.00"
"451160","Census Tract 18","3927.00"
"451161","Census Tract 13","4073.00"
"451162","Census Tract 19","4636.00"
"451163","Census Tract 21","2451.00"
"451164","Census Tract 44","2238.00"
"451165","Census Tract 32","2015.00"
"451166","Census Tract 42","2212.00"
"451167","Census Tract 38","3967.00"
"451168","Census Tract 25","1904.00"
"451169","Census Tract 23","1476.00"
"451170","Census Tract 16.08","4734.00"
"451171","Census Tract 16.03","4903.00"
"451172","Census Tract 101.18","4782.00"
"451173","Census Tract 101.13","5439.00"
"451174","Census Tract 101.15","2546.00"
"451175","Census Tract 101.22","5596.00"
"451176","Census Tract 101.14","6115.00"
"451177","Census Tract 6","5203.00"
"451178","Census Tract 66.01","1889.00"
"451179","Census Tract 66.02","1129.00"
"451180","Census Tract 62","1311.00"
"451181","Census Tract 61","3471.00"
"451182","Census Tract 16","2072.00"
"451183","Census Tract 31","1599.00"
"451184","Census Tract 68.02","1958.00"
"451185","Census Tract 76.02","2418.00"
"451186","Census Tract 16.06","3472.00"
"451187","Census Tract 11.01","5249.00"
"451188","Census Tract 16.05","4788.00"
"451189","Census Tract 16.04","5716.00"
"451190","Census Tract 15.02","4183.00"
"451191","Census Tract 16.07","4352.00"
"451192","Census Tract 13.02","4968.00"
"451193","Census Tract 13.01","5452.00"
"451194","Census Tract 14.03","3576.00"
"451195","Census Tract 14.04","5201.00"
"451196","Census Tract 9704","3448.00"
"451197","Census Tract 9701","4404.00"
"451198","Census Tract 9706","3555.00"
"451199","Census Tract 9705","5426.00"
"451200","Census Tract 9703","4917.00"
"451201","Census Tract 9702","8349.00"
"451202","Census Tract 304.02","5277.00"
"451203","Census Tract 303.05","7561.00"
"451204","Census Tract 303.03","2253.00"
"451205","Census Tract 304.01","4758.00"
"451206","Census Tract 302.04","3474.00"
"451207","Census Tract 302.03","8690.00"
"451208","Census Tract 102.12","5440.00"
"451209","Census Tract 98.02","4141.00"
"451210","Census Tract 94.03","4625.00"
"451211","Census Tract 94.04","4207.00"
"451212","Census Tract 100.01","4487.00"
"451213","Census Tract 96.02","4461.00"
"451214","Census Tract 100.02","7001.00"
"451215","Census Tract 95.02","3869.00"
"451216","Census Tract 80","4875.00"
"451217","Census Tract 39","1331.00"
"451218","Census Tract 41","1862.00"
"451219","Census Tract 24","2273.00"
"451220","Census Tract 40","2231.00"
"451221","Census Tract 84","3181.00"
"451222","Census Tract 83.02","2000.00"
"451223","Census Tract 83.01","2903.00"
"451224","Census Tract 72","1706.00"
"451225","Census Tract 15.01","4204.00"
"451226","Census Tract 11.02","4809.00"
"451227","Census Tract 12.01","7839.00"
"451228","Census Tract 10.04","2959.00"
"451229","Census Tract 10.03","6539.00"
"451230","Census Tract 3.05","4344.00"
"451231","Census Tract 3.04","3670.00"
"451232","Census Tract 3.03","2570.00"
"451233","Census Tract 2.03","4161.00"
"451234","Census Tract 2.04","4107.00"
"451235","Census Tract 9602.01","6546.00"
"451236","Census Tract 9602.02","4763.00"
"451237","Census Tract 9603","1737.00"
"451238","Census Tract 9601","1853.00"
"451239","Census Tract 9501","1832.00"
"451240","Census Tract 9507","4117.00"
"451241","Census Tract 9504","4987.00"
"451242","Census Tract 9503","4752.00"
"451243","Census Tract 9505","5499.00"
"451244","Census Tract 1601","5969.00"
"451245","Census Tract 1602","5973.00"
"451246","Census Tract 1610","5549.00"
"451247","Census Tract 1612","8456.00"
"451248","Census Tract 1611","3828.00"
"451249","Census Tract 9606","1939.00"
"451250","Census Tract 9604","4152.00"
"451251","Census Tract 9603","6418.00"
"451252","Census Tract 9605","2003.00"
"451253","Census Tract 9602","4027.00"
"451254","Census Tract 9601","3257.00"
"451255","Census Tract 102","1717.00"
"451256","Census Tract 138","1931.00"
"451257","Census Tract 139","2070.00"
"451258","Census Tract 134.11","4039.00"
"451259","Census Tract 137","3233.00"
"451260","Census Tract 136.03","4453.00"
"451261","Census Tract 136.06","6013.00"
"451262","Census Tract 136.04","4798.00"
"451263","Census Tract 135.04","8575.00"
"451264","Census Tract 134.09","4143.00"
"451265","Census Tract 136.05","5454.00"
"451266","Census Tract 135.03","2114.00"
"451267","Census Tract 121.01","2261.00"
"451268","Census Tract 134.08","4418.00"
"451269","Census Tract 121.02","4673.00"
"451270","Census Tract 134.10","5582.00"
"451271","Census Tract 1609","2596.00"
"451272","Census Tract 1608","4214.00"
"451273","Census Tract 1607","7394.00"
"451274","Census Tract 1605","6830.00"
"451275","Census Tract 1604","5692.00"
"451276","Census Tract 1603","3515.00"
"451277","Census Tract 1606","4057.00"
"451278","Census Tract 134.07","4229.00"
"451279","Census Tract 133.02","4420.00"
"451280","Census Tract 135.02","1927.00"
"451281","Census Tract 131.02","4340.00"
"451282","Census Tract 129","1837.00"
"451283","Census Tract 128","3260.00"
"451284","Census Tract 127","2184.00"
"451285","Census Tract 126","4171.00"
"451286","Census Tract 125","3428.00"
"451287","Census Tract 9701","3413.00"
"451288","Census Tract 9707","2035.00"
"451289","Census Tract 9702","2799.00"
"451290","Census Tract 9706","5497.00"
"451291","Census Tract 9704","4850.00"
"451292","Census Tract 9703","6883.00"
"451293","Census Tract 9708","2365.00"
"451294","Census Tract 123","2851.00"
"451295","Census Tract 119","2167.00"
"451296","Census Tract 118","3625.00"
"451297","Census Tract 117.01","2539.00"
"451298","Census Tract 115","1401.00"
"451299","Census Tract 111","2240.00"
"451300","Census Tract 108","1315.00"
"451301","Census Tract 105","3195.00"
"451302","Census Tract 104","2365.00"
"451303","Census Tract 103","997.00"
"451304","Census Tract 102","2164.00"
"451305","Census Tract 101","1657.00"
"451306","Census Tract 132.02","2952.00"
"451307","Census Tract 132.01","6034.00"
"451308","Census Tract 131.01","6119.00"
"451309","Census Tract 124","4305.00"
"451310","Census Tract 122","2341.00"
"451311","Census Tract 120","4330.00"
"451312","Census Tract 117.02","4425.00"
"451313","Census Tract 110","4972.00"
"451314","Census Tract 9601.01","7467.00"
"451315","Census Tract 9601.02","6004.00"
"451316","Census Tract 9602.01","9681.00"
"451317","Census Tract 9602.02","6814.00"
"451318","Census Tract 303.03","3233.00"
"451319","Census Tract 302.01","4708.00"
"451320","Census Tract 302.02","6232.00"
"451321","Census Tract 303.01","7334.00"
"451322","Census Tract 303.04","3651.00"
"451323","Census Tract 305","5659.00"
"451324","Census Tract 306","5122.00"
"451325","Census Tract 307","7717.00"
"451326","Census Tract 304.02","6192.00"
"451327","Census Tract 301","6955.00"
"451328","Census Tract 304.01","7139.00"
"451329","Census Tract 1106.01","5785.00"
"451330","Census Tract 1106.02","3983.00"
"451331","Census Tract 1104.03","6801.00"
"451332","Census Tract 1104.04","7267.00"
"451333","Census Tract 1104.01","3355.00"
"451334","Census Tract 1105","4045.00"
"451335","Census Tract 1103","7988.00"
"451336","Census Tract 1102","8323.00"
"451337","Census Tract 1108","2542.00"
"451338","Census Tract 1101","3981.00"
"451339","Census Tract 1109","6950.00"
"451340","Census Tract 1107","9197.00"
"451341","Census Tract 9602","2133.00"
"451342","Census Tract 9601","6207.00"
"451343","Census Tract 4804","6768.00"
"451344","Census Tract 4803","2661.00"
"451345","Census Tract 1502","8096.00"
"451346","Census Tract 1501","8089.00"
"451347","Census Tract 10","4384.00"
"451348","Census Tract 9","2851.00"
"451349","Census Tract 102.05","2911.00"
"451350","Census Tract 8","2431.00"
"451351","Census Tract 4","2841.00"
"451352","Census Tract 3","1741.00"
"451353","Census Tract 2","2498.00"
"451354","Census Tract 16","2749.00"
"451355","Census Tract 102.02","2969.00"
